CHEM_ID,BIOCHEMICAL_NAME,TYPE,COMMENTS,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,SMILES,COMP_ID_1,COMP_ID_2,LIB_ID_1,LIB_ID_2,LIB_ID_3,LIB_ID_4,LIB_ID_5,LIB_ID_6,LIB_ID_7,HMDB_ID
100021372,2-hydroxy-4-(methylthio)butanoic acid,NAMED,,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",449,CSCCC(O)C(O)=O,63739,63739,209,209,209,209,209,209,209,HMDB0037115
100021374,branched chain 14:0 dicarboxylic acid**,NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1693,CCCCCC(CCCC(O)=O)CCCC(O)=O,63191,63191,209,209,209,209,209,209,209,NA
100021464,2-methoxyhydroquinone glucuronide (2),NAMED,,Xenobiotics,Benzoate Metabolism,4540,OC(C1OC(OC2=CC=C(O)C=C2OC)C(O)C(O)C1O)=O,63247,63247,209,,209,209,209,209,209,NA
100021467,pentose acid*,NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6419,,63264,63264,305,305,305,305,305,305,305,HMDB0000892
100021478,1-methyl-5-imidazolelactate,NAMED,,Amino Acid,Histidine Metabolism,93,CN1C=NC=C1CC(O)C(O)=O,64596,64596,209,209,209,209,209,209,209,NA
100021485,feruloylquinate (1),NAMED,,Xenobiotics,Food Component/Plant,4903,O[C@@](C[C@H]1O)(C(O)=O)C[C@H]([C@H]1O)OC(/C=C/C(C=C2)=CC(OC)=C2O)=O,63399,63399,,,209,209,209,,,NA
100021488,feruloylquinate (4),NAMED,,Xenobiotics,Food Component/Plant,4906,O[C@@](C[C@H]1O)(C(O)=O)C[C@H]([C@H]1O)OC(/C=C/C(C=C2)=CC(OC)=C2O)=O,63402,63402,,,209,209,209,209,,NA
100021502,(2 or 3)-decenoate (10:1n7 or n8),NAMED,,Lipid,Medium Chain Fatty Acid,1498,CCCCCCC/C=C/C(O)=O,63436,63436,209,209,209,209,209,209,209,NA
100021647,isoursodeoxycholate sulfate (1),NAMED,,Lipid,Secondary Bile Acid Metabolism,3508,O[C@@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@H](OS(=O)(O)=O)C[C@@]4([H])C1,63602,63602,209,209,209,209,209,209,209,NA
100021650,chenodeoxycholic acid sulfate (1),NAMED,,Lipid,Primary Bile Acid Metabolism,3456,O[C@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@@H](OS(=O)(O)=O)C[C@@]4([H])C1,63607,63607,209,209,209,209,209,209,209,HMDB0002522
100021651,chenodeoxycholic acid sulfate (2),NAMED,,Lipid,Primary Bile Acid Metabolism,3457,O[C@H]1[C@]2([H])[C@@](CC[C@@]3(C)[C@@]2([H])CC[C@]3([H])[C@H](C)CCC(O)=O)([H])[C@@]4(C)CC[C@@H](OS(=O)(O)=O)C[C@@]4([H])C1,63608,63608,209,209,209,209,209,209,209,NA
100021666,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6426,CC(C)CCCC/C=C/C(O)=O,63615,63615,209,209,209,209,209,209,209,NA
100021686,4-ethyl-2-methoxyphenol sulfate,NAMED,,Xenobiotics,Food Component/Plant,5219,CCC1=CC(OC)=C(OS(=O)(O)=O)C=C1,64042,64042,209,,209,209,209,209,,NA
100021707,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",NAMED,,Xenobiotics,Chemical,6257,OC(C1=C(O)C(Cl)=CC(Br)=C1O)=O,63681,63681,209,209,209,209,209,209,209,NA
100021709,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6429,OC(/C=C/CCCC(C)CCCC)=O,63683,63683,209,209,209,209,209,209,209,NA
100021711,decadienedioic acid (C10:2-DC)**,NAMED,,Lipid,"Fatty Acid, Dicarboxylate",1682,OC(/C=C/C=C/CCCCC(O)=O)=O,63685,63685,209,209,209,209,209,209,209,NA
100021712,deoxycholic acid 12-sulfate*,NAMED,,Lipid,Secondary Bile Acid Metabolism,3480,O[C@H]1C[C@]2([H])[C@]([C@@]3([H])C[C@H](OS(O)(=O)=O)[C@@]4(C)[C@](CC[C@@]4([C@H](C)CCC(O)=O)[H])([H])[C@]3([H])CC2)(C)CC1,63688,63688,209,209,209,209,209,209,209,NA
100021726,GlcNAc sulfate conjugate of C21H34O2 steroid**,NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6431,,63699,63699,209,209,209,209,209,209,209,NA
100021727,"cis-3,4-methyleneheptanoate",NAMED,,Lipid,"Fatty Acid, Branched",1643,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)O,64390,64390,209,209,209,209,209,209,209,NA
100021728,"cis-3,4-methyleneheptanoylcarnitine",NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",1856,O=C(C[C@@]1([H])[C@@](C1)([H])CCC)OC(CC([O-])=O)C[N+](C)(C)C,64389,64389,402,402,402,402,402,402,402,NA
100021760,N-acetyl-2-aminoadipate,NAMED,,Amino Acid,Lysine Metabolism,139,CC(N[C@@](CCCC(O)=O)(C(O)=O)[H])=O,63920,63920,400,,400,400,400,400,400,NA
100021782,De(carboxymethoxy) cetirizine acetic acid,NAMED,,Xenobiotics,Drug - Respiratory,5932,ClC1=CC=C([C@@H](C2=CC=CC=C2)N3CCN(CC(O)=O)CC3)C=C1,64199,64199,402,402,402,402,402,402,402,NA
100021784,4-chlorobenzoic acid,NAMED,,Xenobiotics,Chemical,6263,O=C(O)C1=CC=C(Cl)C=C1,63988,63988,209,209,209,209,209,209,209,NA
100021796,indapamide,NAMED,,Xenobiotics,Drug - Cardiovascular,5229,CC1Cc2c(N1NC(c3cc(S(=O)(N)=O)c(Cl)cc3)=O)cccc2,64209,,209,,,209,,209,209,NA
100021839,2-methoxyhydroquinone sulfate (1),NAMED,,Xenobiotics,Benzoate Metabolism,4581,OC1=CC=C(OS(=O)(O)=O)C=C1OC,64049,64049,209,209,209,209,209,209,209,NA
100021840,2-methoxyhydroquinone sulfate (2),NAMED,,Xenobiotics,Benzoate Metabolism,4582,OC1=CC=C(OS(=O)(O)=O)C(OC)=C1,64050,64050,209,209,209,209,209,209,,NA
100021918,"2,4-di-tert-butylphenol",NAMED,,Xenobiotics,Chemical,6174,CC(C)(c1cc(C(C)(C)C)c(O)cc1)C,64328,64328,209,209,209,209,209,209,209,NA
100021990,3-hydroxyoctanoylcarnitine (1),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1924,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,64393,64393,400,400,400,400,400,400,400,NA
100021991,3-hydroxyoctanoylcarnitine (2),NAMED,,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1925,[O-]C(CC(OC(C(O)CCCCCC)=O)C[N+](C)(C)C)=O,64394,64394,,,400,400,400,400,400,NA
100021992,"cis-3,4-methyleneheptanoylglycine",NAMED,,Lipid,Fatty Acid Metabolism (Acyl Glycine),1814,O=C(NCC(O)=O)C[C@@H]1C[C@@H]1CCC,64386,64386,209,209,209,209,209,209,209,NA
100022003,"bilirubin degradation product, C16H18N2O5 (1)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6439,,64403,64403,209,209,209,209,209,209,209,NA
100022004,"bilirubin degradation product, C16H18N2O5 (2)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6440,,64404,64404,209,209,209,209,209,209,209,NA
100022005,"bilirubin degradation product, C17H18N2O4 (1)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6441,,64409,64409,209,209,209,209,209,209,209,NA
100022006,"bilirubin degradation product, C17H18N2O4 (2)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6442,,64407,64407,209,209,209,209,209,209,209,NA
100022007,"bilirubin degradation product, C17H18N2O4 (3)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6443,,64408,64408,209,209,209,209,209,209,209,NA
100022008,"bilirubin degradation product, C17H20N2O5 (1)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6444,,64405,64405,209,209,209,209,209,209,209,NA
100022009,"bilirubin degradation product, C17H20N2O5 (2)**",NAMED,,Partially Characterized Molecules,Partially Characterized Molecules,6445,,64406,64406,209,209,209,209,209,209,209,NA
100022013,tetrahydrocortisol glucuronide ,NAMED,,Lipid,Corticosteroids,3309,[H][C@@]12[C@@]3(C)CC[C@@H](OC4OC(C(O)=O)C(O)C(O)C4O)C[C@@]3([H])CC[C@@]1([H])[C@]5([H])CC[C@@](C(CO)=O)(O)[C@@]5(C)C[C@@H]2O,64411,64411,209,209,209,209,209,209,209,NA
100022041,"N,N-dimethyl-pro-pro",NAMED,,Peptide,Modified Peptides,1219,O=C(N1CCCC1C([O-])=O)C2CCC[N+]2(C)C,64571,64571,400,400,400,400,400,400,400,NA
100022120,oxindolylalanine,NAMED,,Amino Acid,Tryptophan Metabolism,263,OC(C(N)(C)N(C1=C(C2)C=CC=C1)C2=O)=O,64568,64568,400,400,400,400,400,400,400,NA
100022127,tetrahydrocortisone glucuronide (5),NAMED,,Lipid,Corticosteroids,3322,[H][C@@]12C[C@H](OC3C(O)C(O)C(O)C(C(O)=O)O3)CC[C@]1(C)[C@@]([C@@]4([H])CC2)([H])C(C[C@@]5(C)[C@@]4([H])CC[C@]5(O)C(CO)=O)=O,64591,64591,209,209,209,209,209,209,209,NA
100022479,N-lactoyl isoleucine,NAMED,,Amino Acid,Lactoyl Amino Acid,641,OC([C@@H](NC([C@H](C)O)=O)[C@H](CC)C)=O,64879,64879,209,209,209,209,209,209,209,NA
100022480,N-lactoyl leucine,NAMED,,Amino Acid,Lactoyl Amino Acid,642,OC([C@@H](NC([C@H](C)O)=O)CC(C)C)=O,64880,64880,209,209,209,209,209,209,209,NA
100022482,N-lactoyl phenylalanine,NAMED,,Amino Acid,Lactoyl Amino Acid,644,OC([C@@H](NC([C@H](C)O)=O)CC1=CC=CC=C1)=O,64881,64881,209,209,209,209,209,209,209,NA
100022484,N-lactoyl tyrosine,NAMED,,Amino Acid,Lactoyl Amino Acid,645,OC([C@@H](NC([C@H](C)O)=O)CC1=CC=C(C=C1)O)=O,64882,64882,209,209,209,209,209,209,209,NA
100022485,N-lactoyl valine,NAMED,,Amino Acid,Lactoyl Amino Acid,646,OC([C@@H](NC([C@H](C)O)=O)C(C)C)=O,64883,64883,209,209,209,209,209,209,209,NA
999907765,X - 07765,UNNAMED,,,,,,46590,46590,209,209,209,209,209,209,209,NA
999910458,X - 10458,UNNAMED,,,,,,47478,47478,209,,209,209,209,209,209,NA
999911299,X - 11299,UNNAMED,,,,,,46592,46592,209,209,209,209,209,209,209,NA
999911308,X - 11308,UNNAMED,,,,,,46390,46390,209,209,209,209,209,209,209,NA
999911315,X - 11315,UNNAMED,,,,,,49592,49592,209,209,209,209,209,209,209,NA
999911372,X - 11372,UNNAMED,,,,,,46594,46594,209,209,209,209,209,209,209,NA
999911378,X - 11378,UNNAMED,,,,,,46595,46595,209,209,209,209,209,209,209,NA
999911381,X - 11381,UNNAMED,,,,,,46347,46347,209,209,209,209,209,209,209,NA
999911444,X - 11444,UNNAMED,,,,,,46460,46460,209,209,209,209,209,209,209,NA
999911470,X - 11470,UNNAMED,,,,,,46601,46601,209,209,209,209,209,209,209,NA
999911478,X - 11478,UNNAMED,,,,,,46602,46602,209,209,209,209,209,209,209,NA
999911483,X - 11483,UNNAMED,,,,,,47650,47650,209,209,209,209,209,209,209,NA
999911632,X - 11632,UNNAMED,,,,,,47493,47493,209,,209,209,209,209,209,NA
999911787,X - 11787,UNNAMED,,,,,,33132,33132,400,400,400,400,400,400,400,NA
999911795,X - 11795,UNNAMED,,,,,,33140,33140,400,400,400,400,400,400,400,NA
999911843,X - 11843,UNNAMED,,,,,,46466,46466,209,209,209,209,209,209,209,NA
999911847,X - 11847,UNNAMED,,,,,,46488,46488,209,209,209,209,209,209,209,NA
999911849,X - 11849,UNNAMED,,,,,,46607,46607,209,209,209,209,209,209,209,NA
999911850,X - 11850,UNNAMED,,,,,,46507,46507,209,209,209,209,209,209,209,NA
999911852,X - 11852,UNNAMED,,,,,,46521,46521,209,209,209,209,209,209,209,NA
999911858,X - 11858,UNNAMED,,,,,,47654,47654,209,209,209,209,209,209,209,NA
999911880,X - 11880,UNNAMED,,,,,,46608,46608,209,209,209,209,209,209,209,NA
999912007,X - 12007,UNNAMED,,,,,,46610,46610,209,209,209,209,209,209,209,NA
999912013,X - 12013,UNNAMED,,,,,,46611,46611,209,209,209,209,209,209,209,NA
999912015,X - 12015,UNNAMED,,,,,,47390,,209,209,209,209,,,209,NA
999912026,X - 12026,UNNAMED,,,,,,47905,47905,209,209,209,209,209,209,209,NA
999912100,X - 12100,UNNAMED,,,,,,47908,47908,209,209,209,209,209,209,209,NA
999912101,X - 12101,UNNAMED,,,,,,47642,47642,400,400,400,400,400,400,400,NA
999912104,X - 12104,UNNAMED,,,,,,52597,52597,209,209,209,209,209,209,209,NA
999912111,X - 12111,UNNAMED,,,,,,52797,52797,209,,209,209,209,209,,NA
999912112,X - 12112,UNNAMED,,,,,,47690,47690,400,400,400,400,400,400,400,NA
999912117,X - 12117,UNNAMED,,,,,,47695,47695,400,400,400,400,400,400,400,NA
999912125,X - 12125,UNNAMED,,,,,,47643,47643,400,400,400,400,400,,,NA
999912126,X - 12126,UNNAMED,,,,,,46966,46966,209,209,209,209,209,,209,NA
999912127,X - 12127,UNNAMED,,,,,,47702,47702,400,400,400,400,400,400,,NA
999912193,X - 12193,UNNAMED,,,,,,46985,46985,209,,209,209,209,209,209,NA
999912216,X - 12216,UNNAMED,,,,,,46613,46613,209,209,209,209,209,209,209,NA
999912221,X - 12221,UNNAMED,,,,,,47911,47911,209,,209,209,209,209,209,NA
999912261,X - 12261,UNNAMED,,,,,,47657,47657,209,209,209,209,209,209,209,NA
999912262,X - 12262,UNNAMED,,,,,,47914,47914,209,209,209,209,209,209,,NA
999912283,X - 12283,UNNAMED,,,,,,47708,47708,400,400,400,400,400,400,400,NA
999912306,X - 12306,UNNAMED,,,,,,47917,47917,209,209,209,209,209,209,209,NA
999912407,X - 12407,UNNAMED,,,,,,46615,46615,209,209,209,209,209,209,209,NA
999912410,X - 12410,UNNAMED,,,,,,47921,47921,,209,209,209,209,209,209,NA
999912411,X - 12411,UNNAMED,,,,,,46616,46616,209,209,209,209,209,209,209,NA
999912456,X - 12456,UNNAMED,,,,,,47639,47639,209,209,209,209,209,209,209,NA
999912462,X - 12462,UNNAMED,,,,,,46620,46620,400,400,400,400,400,400,400,NA
999912543,X - 12543,UNNAMED,,,,,,47922,47922,209,209,209,209,209,209,209,NA
999912544,X - 12544,UNNAMED,,,,,,46510,46510,209,209,209,209,209,209,209,NA
999912680,X - 12680,UNNAMED,,,,,,47437,47437,400,400,400,400,400,400,400,NA
999912689,X - 12689,UNNAMED,,,,,,47719,47719,400,,400,400,400,400,,NA
999912701,X - 12701,UNNAMED,,,,,,46962,46962,209,209,,209,209,,209,NA
999912707,X - 12707,UNNAMED,,,,,,47929,47929,209,209,209,209,209,209,209,NA
999912713,X - 12713,UNNAMED,,,,,,47932,47932,,,209,209,209,,209,NA
999912714,X - 12714,UNNAMED,,,,,,46318,46318,209,209,209,209,209,,209,NA
999912718,X - 12718,UNNAMED,,,,,,46973,46973,209,209,209,209,209,,209,NA
999912726,X - 12726,UNNAMED,,,,,,47936,47936,209,209,,209,209,209,209,NA
999912729,X - 12729,UNNAMED,,,,,,46623,46623,209,209,209,209,209,209,209,NA
999912730,X - 12730,UNNAMED,,,,,,47937,47937,209,209,209,209,209,209,209,NA
999912731,X - 12731,UNNAMED,,,,,,47938,47938,209,209,209,209,209,,209,NA
999912738,X - 12738,UNNAMED,,,,,,47940,47940,209,209,209,209,209,209,209,NA
999912740,X - 12740,UNNAMED,,,,,,46627,46627,209,209,209,209,209,209,209,NA
999912753,X - 12753,UNNAMED,,,,,,47723,47723,400,400,400,400,400,400,,NA
999912798,X - 12798,UNNAMED,,,,,,46624,46624,400,400,400,400,400,400,400,NA
999912812,X - 12812,UNNAMED,,,,,,46986,46986,209,209,209,209,209,209,209,NA
999912815,X - 12815,UNNAMED,,,,,,47942,47942,209,209,209,209,209,,,NA
999912816,X - 12816,UNNAMED,,,,,,46630,46630,209,209,209,209,209,209,209,NA
999912818,X - 12818,UNNAMED,,,,,,47943,47943,209,209,209,209,209,209,209,NA
999912822,X - 12822,UNNAMED,,,,,,46997,46997,209,209,209,209,209,209,209,NA
999912830,X - 12830,UNNAMED,,,,,,47662,47662,209,209,209,209,209,209,209,NA
999912839,X - 12839,UNNAMED,,,,,,47014,47014,209,209,209,209,209,209,209,NA
999912844,X - 12844,UNNAMED,,,,,,46633,46633,209,209,209,209,209,209,209,NA
999912847,X - 12847,UNNAMED,,,,,,46364,46364,209,209,209,209,209,209,209,NA
999912849,X - 12849,UNNAMED,,,,,,46636,46636,209,209,209,209,209,,,NA
999912851,X - 12851,UNNAMED,,,,,,46639,46639,209,209,209,209,209,209,209,NA
999912906,X - 12906,UNNAMED,,,,,,47955,47955,209,209,209,209,209,209,209,NA
999913007,X - 13007,UNNAMED,,,,,,47203,47203,209,,209,209,209,209,209,NA
999913431,X - 13431,UNNAMED,,,,,,47788,47788,402,402,402,402,402,402,402,NA
999913507,X - 13507,UNNAMED,,,,,,47439,47439,400,400,400,400,400,400,400,NA
999913553,X - 13553,UNNAMED,,,,,,47959,47959,209,209,209,209,209,209,209,NA
999913658,X - 13658,UNNAMED,,,,,,47664,47664,209,209,209,209,209,209,,NA
999913684,X - 13684,UNNAMED,,,,,,47790,47790,400,400,400,400,400,400,,NA
999913695,X - 13695,UNNAMED,,,,,,47962,47962,209,209,209,209,209,209,209,NA
999913723,X - 13723,UNNAMED,,,,,,47965,47965,209,209,209,209,209,209,209,NA
999913726,X - 13726,UNNAMED,,,,,,47967,47967,209,209,209,209,209,209,209,NA
999913728,X - 13728,UNNAMED,,,,,,46645,46645,209,209,209,209,209,209,209,NA
999913729,X - 13729,UNNAMED,,,,,,47971,47971,209,209,209,209,209,209,209,NA
999913844,X - 13844,UNNAMED,,,,,,47977,47977,209,209,209,209,209,209,209,NA
999913866,X - 13866,UNNAMED,,,,,,46417,46417,209,209,209,209,209,209,209,NA
999914056,X - 14056,UNNAMED,,,,,,46632,46632,400,400,400,400,400,400,400,NA
999914082,X - 14082,UNNAMED,,,,,,47984,47984,209,209,209,209,209,209,209,NA
999914939,X - 14939,UNNAMED,,,,,,46657,46657,209,209,209,209,209,209,209,NA
999915245,X - 15245,UNNAMED,,,,,,46661,46661,209,209,209,209,209,209,,NA
999915461,X - 15461,UNNAMED,,,,,,46283,46283,400,400,400,400,400,400,400,NA
999915486,X - 15486,UNNAMED,,,,,,46266,46266,209,209,209,209,209,209,209,NA
999915503,X - 15503,UNNAMED,,,,,,46977,46977,209,209,209,209,209,209,209,NA
999915674,X - 15674,UNNAMED,,,,,,46665,46665,209,,209,209,209,,,NA
999915728,X - 15728,UNNAMED,,,,,,46666,46666,209,209,209,209,209,209,209,NA
999916087,X - 16087,UNNAMED,,,,,,47988,47988,209,209,209,209,209,209,209,NA
999916124,X - 16124,UNNAMED,,,,,,46461,46461,209,209,209,209,209,209,209,NA
999916397,X - 16397,UNNAMED,,,,,,47802,47802,400,400,400,400,400,400,400,NA
999916576,X - 16576,UNNAMED,,,,,,46673,46673,209,,,,209,,209,NA
999916580,X - 16580,UNNAMED,,,,,,47804,47804,400,400,400,400,400,400,400,NA
999916649,X - 16649,UNNAMED,,,,,,47992,47992,209,209,209,209,209,209,209,NA
999916935,X - 16935,UNNAMED,,,,,,46681,46681,209,209,209,209,209,209,209,NA
999916938,X - 16938,UNNAMED,,,,,,46511,46511,209,209,209,209,209,209,,NA
999916964,X - 16964,UNNAMED,,,,,,46685,46685,209,209,209,209,209,,,NA
999917010,X - 17010,UNNAMED,,,,,,47993,47993,209,209,209,209,209,209,209,NA
999917137,X - 17137,UNNAMED,,,,,,46686,,209,,209,209,,,,NA
999917162,X - 17162,UNNAMED,,,,,,47806,47806,,402,402,402,402,402,,NA
999917325,X - 17325,UNNAMED,,,,,,46672,46672,209,209,209,209,209,209,209,NA
999917335,X - 17335,UNNAMED,,,,,,47820,47820,,402,402,402,402,402,402,NA
999917343,X - 17343,UNNAMED,,,,,,47995,47995,209,209,209,209,209,,209,NA
999917348,X - 17348,UNNAMED,,,,,,46989,46989,209,209,209,209,209,209,209,NA
999917349,X - 17349,UNNAMED,,,,,,47999,47999,209,209,209,209,209,,,NA
999917351,X - 17351,UNNAMED,,,,,,48001,48001,209,209,209,209,209,209,209,NA
999917353,X - 17353,UNNAMED,,,,,,48003,48003,209,209,209,209,209,209,209,NA
999917354,X - 17354,UNNAMED,,,,,,47009,47009,209,209,209,209,209,209,209,NA
999917355,X - 17355,UNNAMED,,,,,,48007,48007,209,209,209,209,209,209,,NA
999917357,X - 17357,UNNAMED,,,,,,48009,48009,209,209,209,209,209,209,209,NA
999917361,X - 17361,UNNAMED,,,,,,48013,48013,209,209,209,209,209,209,209,NA
999917367,X - 17367,UNNAMED,,,,,,46994,46994,209,209,209,209,209,209,209,NA
999917371,X - 17371,UNNAMED,,,,,,48016,48016,209,209,209,209,209,209,,NA
999917398,X - 17398,UNNAMED,,,,,,48051,48051,209,209,209,209,209,209,,NA
999917438,X - 17438,UNNAMED,,,,,,46705,46705,209,209,209,209,209,209,209,NA
999917612,X - 17612,UNNAMED,,,,,,48052,48052,209,,209,209,209,209,209,NA
999917653,X - 17653,UNNAMED,,,,,,46707,46707,209,209,209,209,209,209,209,NA
999917654,X - 17654,UNNAMED,,,,,,46709,46709,209,209,209,209,209,209,209,NA
999917676,X - 17676,UNNAMED,,,,,,46970,46970,,209,209,209,209,209,209,NA
999917685,X - 17685,UNNAMED,,,,,,48025,48025,209,209,209,209,209,209,209,NA
999917686,X - 17686,UNNAMED,,,,,,48026,48026,209,209,209,209,209,209,,NA
999917690,X - 17690,UNNAMED,,,,,,46710,46710,209,209,209,209,209,209,209,NA
999917692,X - 17692,UNNAMED,,,,,,47001,47001,209,209,209,209,209,,209,NA
999918345,X - 18345,UNNAMED,,,,,,47342,47342,209,,,,209,,209,NA
999918886,X - 18886,UNNAMED,,,,,,48047,48047,209,209,209,209,209,209,209,NA
999918887,X - 18887,UNNAMED,,,,,,47301,47301,,,209,209,209,209,209,NA
999918888,X - 18888,UNNAMED,,,,,,48048,48048,209,209,209,209,209,209,209,NA
999918899,X - 18899,UNNAMED,,,,,,47670,47670,209,209,209,209,209,209,209,NA
999918901,X - 18901,UNNAMED,,,,,,46690,46690,209,209,209,209,209,209,209,NA
999918913,X - 18913,UNNAMED,,,,,,46695,46695,209,209,209,209,209,209,209,NA
999918921,X - 18921,UNNAMED,,,,,,47671,47671,209,209,209,209,209,209,209,NA
999918922,X - 18922,UNNAMED,,,,,,46700,46700,209,209,209,209,209,209,209,NA
999918935,X - 18935,UNNAMED,,,,,,48049,48049,209,209,209,209,209,,209,NA
999919141,X - 19141,UNNAMED,,,,,,46701,46701,209,209,209,209,209,209,209,NA
999919183,X - 19183,UNNAMED,,,,,,47672,47672,209,209,209,209,209,209,209,NA
999919438,X - 19438,UNNAMED,,,,,,46261,46261,209,209,209,209,209,209,209,NA
999921258,X - 21258,UNNAMED,,,,,,46259,46259,209,209,209,209,209,209,209,NA
999921285,X - 21285,UNNAMED,,,,,,46294,46294,209,209,209,209,209,209,209,NA
999921286,X - 21286,UNNAMED,,,,,,46295,46295,209,209,209,209,209,209,209,NA
999921310,X - 21310,UNNAMED,,,,,,46354,46354,209,209,209,209,209,209,209,NA
999921312,X - 21312,UNNAMED,,,,,,46356,46356,209,209,209,209,209,209,209,NA
999921315,X - 21315,UNNAMED,,,,,,46359,46359,209,209,209,209,209,209,209,NA
999921319,X - 21319,UNNAMED,,,,,,46363,46363,209,209,209,209,209,209,209,NA
999921339,X - 21339,UNNAMED,,,,,,46384,46384,209,209,209,209,209,209,209,NA
999921353,X - 21353,UNNAMED,,,,,,46398,46398,209,209,209,209,209,209,209,NA
999921355,X - 21355,UNNAMED,,,,,,46400,46400,209,,,209,209,,,NA
999921364,X - 21364,UNNAMED,,,,,,46409,46409,209,209,209,209,209,209,209,NA
999921383,X - 21383,UNNAMED,,,,,,46428,46428,209,209,209,209,209,209,209,NA
999921410,X - 21410,UNNAMED,,,,,,46455,46455,209,,209,209,209,,209,NA
999921441,X - 21441,UNNAMED,,,,,,46486,46486,209,209,209,209,209,209,209,NA
999921442,X - 21442,UNNAMED,,,,,,46487,46487,209,209,209,209,209,209,209,NA
999921467,X - 21467,UNNAMED,,,,,,46512,46512,209,209,209,209,209,209,209,NA
999921470,X - 21470,UNNAMED,,,,,,46515,46515,209,209,209,209,209,209,209,NA
999921471,X - 21471,UNNAMED,,,,,,46516,46516,209,209,209,209,209,209,209,NA
999921607,X - 21607,UNNAMED,,,,,,46674,46674,209,209,209,209,209,209,209,NA
999921628,X - 21628,UNNAMED,,,,,,46696,46696,209,209,209,209,209,209,,NA
999921733,X - 21733,UNNAMED,,,,,,46902,46902,209,209,209,209,209,209,209,NA
999921736,X - 21736,UNNAMED,,,,,,46905,46905,209,209,209,209,209,209,209,NA
999921740,X - 21740,UNNAMED,,,,,,46909,,209,209,209,209,,,,NA
999921742,X - 21742,UNNAMED,,,,,,46911,46911,209,209,209,209,209,209,,NA
999921752,X - 21752,UNNAMED,,,,,,46923,46923,209,209,209,209,209,209,209,NA
999921796,X - 21796,UNNAMED,,,,,,46972,46972,209,209,209,209,209,209,209,NA
999921803,X - 21803,UNNAMED,,,,,,46980,46980,209,209,209,209,209,209,209,NA
999921807,X - 21807,UNNAMED,,,,,,46984,46984,209,209,209,209,209,209,209,NA
999921815,X - 21815,UNNAMED,,,,,,46992,46992,209,209,209,209,209,209,209,NA
999921821,X - 21821,UNNAMED,,,,,,46998,46998,209,209,209,209,209,209,209,NA
999921829,X - 21829,UNNAMED,,,,,,47006,47006,209,209,209,209,209,209,209,NA
999921830,X - 21830,UNNAMED,,,,,,47007,47007,209,209,209,209,209,209,,NA
999921831,X - 21831,UNNAMED,,,,,,47008,47008,209,209,209,209,209,209,209,NA
999921834,X - 21834,UNNAMED,,,,,,47011,47011,209,209,209,209,209,209,209,NA
999921839,X - 21839,UNNAMED,,,,,,47016,47016,209,209,209,209,209,209,209,NA
999921842,X - 21842,UNNAMED,,,,,,47019,47019,209,209,209,209,209,209,209,NA
999921845,X - 21845,UNNAMED,,,,,,47022,47022,209,209,209,209,209,209,209,NA
999921959,X - 21959,UNNAMED,,,,,,47205,47205,209,209,209,209,209,209,209,NA
999922143,X - 22143,UNNAMED,,,,,,47389,,209,209,,209,,,,NA
999922162,X - 22162,UNNAMED,,,,,,47417,47417,400,400,400,400,400,400,400,NA
999922508,X - 22508,UNNAMED,,,,,,47772,47772,209,209,209,209,209,,,NA
999922509,X - 22509,UNNAMED,,,,,,47773,47773,209,209,209,209,209,209,209,NA
999922520,X - 22520,UNNAMED,,,,,,47784,47784,209,209,209,209,209,209,209,NA
999922771,X - 22771,UNNAMED,,,,,,48076,48076,209,209,209,209,209,,,NA
999922776,X - 22776,UNNAMED,,,,,,48081,48081,209,,209,209,209,209,209,NA
999923157,X - 23157,UNNAMED,,,,,,48771,48771,,,209,209,209,,209,NA
